Property Type,Property Subtype,Region,City,CP,Agency Name,Agency Email,Agency Phone,Type de vente,Price,Nombre de façades,Nombre de chambres,Nombre de salles de bain,Nombre de douches,Nombre de toilettes,Nombre de pièces,Nombre de parking intérieurs,Nombre de parking extérieurs,Type de cuisine,État du bâtiment,Surface habitable,Surface jardin,Surface totale,Basement,Dressing,Dining Room,Meublé,Cheminée,Balcon,Terrasse,Jardin,Piscine
HOUSE,HOUSE,Flandres,Edegem,2650,De Boer & Partners Hove,deboer_hove@importfrommedia.be,+32 3 460 30 30,BUY_REGULAR,659000,3,3,2,0,2,,1,3,,,220,,350,1,0,0,0,0,0,1,0,0
HOUSE,EXCEPTIONAL_PROPERTY,Flandres,Brugge,8000,Engel & Völkers Brugge,joke.despiegelaere@engelvoelkers.com,+32 50 61 66 30,BUY_REGULAR,2250000,2,10,5,0,,11,,,,AS_NEW,1099,,214,1,0,0,0,1,0,0,0,0
APARTMENT,APARTMENT,Wallonie,Gembloux,5030,Aryes Properties s.p.r.l,aryesproperties2_wavre@importfrommedia.be ,+32 10 87 20 00,BUY_REGULAR,410000,,2,,0,,,,,,AS_NEW,106,,,1,0,0,0,0,0,1,0,0
APARTMENT,DUPLEX,Wallonie,Grez-Doiceau,1390,CAP SUD Wavre,capsud_wavre@importfrommedia.be,+32 10 24 30 14,BUY_REGULAR,230000,2,2,1,0,1,,,,INSTALLED,GOOD,85,,,0,0,0,0,0,0,0,0,0
APARTMENT,APARTMENT,Flandres,Ostende,8400,Dewaele-woonvastgoed Oostende,oostende@dewaele.com,+32 59 50 60 50,BUY_REGULAR,340000,2,2,1,0,1,,,,INSTALLED,AS_NEW,89,,,0,0,0,0,0,0,1,0,0
HOUSE,VILLA,Flandres,Bilzen,3740,Albert Diepenbeek,albertdiepenbeek@contactme.skarabee.com,,BUY_REGULAR,799500,4,5,2,0,6,12,5,5,,GOOD,422,,2457,1,0,0,0,0,0,0,0,1
APARTMENT,PENTHOUSE,Bruxelles,Uccle,1180,Rainbow Properties,patrick@rainbow-properties.be,+32 2 732 37 24,BUY_REGULAR,1340000,,3,2,1,2,4,1,,USA_HYPER_EQUIPPED,AS_NEW,176,,,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Damme,8340,Bonne Vastgoed,vastgoed_damme@importfrommedia.be,+32 468 10 40 40,BUY_REGULAR,520000,4,3,2,0,,,1,3,USA_HYPER_EQUIPPED,,196,,657,0,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Flandres,Knokke-Heist,8300,Christophe Colpaert Exclusive Properties,christophecolpaert_knokke@importfrommedia.be,+32 50 61 25 71,BUY_REGULAR,2375000,,2,2,0,2,3,1,1,USA_HYPER_EQUIPPED,AS_NEW,105,,,1,0,0,0,0,0,1,0,1
APARTMENT,DUPLEX,Wallonie,Soignies,7060,Century 21 Masure,office@century21masure.be,+32 67 21 21 21,BUY_REGULAR,219500,3,2,1,0,1,,,2,INSTALLED,,115,,,0,1,0,0,0,0,0,0,0
HOUSE,MANSION,Flandres,Strombeek-Bever,1853,Janssen en Janssen,janssenenjanssen@omniwebsites.be,+32 3 663 44 44,BUY_REGULAR,429000,,3,1,1,2,,3,,HYPER_EQUIPPED,,220,,150,0,0,0,0,1,0,1,0,0
APARTMENT,APARTMENT,Flandres,Wenduine,8420,Immo Vinck,immovinck@contactme.skarabee.com,,BUY_REGULAR,315000,2,2,,0,,6,,,,GOOD,91,60,,0,0,0,0,0,0,1,1,0
HOUSE,HOUSE,Flandres,Zaventem,1930,Expertissimmo,expertissimmo_bruxelles@importfrommedia.be,+32 2 736 67 92,BUY_REGULAR,399000,2,4,2,1,3,,,,USA_INSTALLED,AS_NEW,195,200,356,1,0,1,0,0,0,1,1,0
APARTMENT,DUPLEX,Wallonie,BAISY-THY,1470,CENTURY 21 Maison Blanche,c21maisonblanche@omniwebsites.be,+32 67 87 45 00,BUY_REGULAR,425000,,3,2,0,2,,,1,SEMI_EQUIPPED,AS_NEW,165,231,,0,0,0,0,1,0,1,1,0
HOUSE,HOUSE,Flandres,Beringen,3580,Het Vastgoedkantoor Beringen,hetvastgoedkantoorberingen@omniwebsites.be,+32 11 85 15 15,BUY_REGULAR,395000,4,3,,0,,,1,,,,238,,1178,1,0,0,0,1,0,0,1,0
HOUSE,HOUSE,Flandres,MECHELEN,2800,De Makelaardij,demakelaardij@omniwebsites.be,+32 15 20 20 82,BUY_REGULAR,925000,2,10,1,0,4,,,,INSTALLED,GOOD,399,,157,1,0,0,0,0,0,0,0,0
APARTMENT,GROUND_FLOOR,Flandres,Herentals,2200,Heylen Vastgoed Herentals,heylenvastgoed@omniwebsites.be,+32 14 70 51 58,BUY_REGULAR,445000,2,2,1,0,1,,,,INSTALLED,JUST_RENOVATED,146,28,,0,0,0,0,1,0,0,1,0
HOUSE,HOUSE,Wallonie,Seraing,4100,Sciara Immo,immobilieresciara@importfrommedia.be,+32 4 366 00 26,BUY_REGULAR,159900,2,4,1,0,1,,,,INSTALLED,,120,,65,1,0,1,0,0,0,0,0,0
HOUSE,HOUSE,Flandres,Maldegem,9990,Vastgoed Declerck,Z49519@secure.fortissimmo.net,,BUY_REGULAR,365000,,4,1,0,1,15,,,INSTALLED,TO_RENOVATE,223,,820,1,0,1,0,0,0,0,0,0
HOUSE,MANSION,Flandres,Hamme,9220,,,,BUY_REGULAR,925000,2,6,2,3,3,,1,,HYPER_EQUIPPED,AS_NEW,500,299,795,1,1,0,0,0,0,1,1,0
APARTMENT,APARTMENT,,alhama de murcia,30840,My 2nd Place,myplacer_my2ndplace@importfrommedia.be,,BUY_REGULAR,169900,2,2,2,0,2,,,1,INSTALLED,AS_NEW,70,,,1,0,0,0,0,0,1,0,1
HOUSE,HOUSE,Wallonie,Oupeye,4680,Nigel Immo,nigelimmo_oupeye_136@importfrommedia.be,+32 4 264 38 04,BUY_REGULAR,149000,2,4,2,2,2,,,,INSTALLED,GOOD,130,155,350,1,0,1,0,0,0,0,1,0
HOUSE,HOUSE,Wallonie,Seraing,4100,GROUP SKYIMMO,demande@skyimmo.be,+32 4 250 02 61,BUY_REGULAR,139900,2,2,1,1,1,,,,INSTALLED,GOOD,110,,115,1,0,1,0,0,0,0,0,0
APARTMENT,APARTMENT,Flandres,Avelgem,8580,Century 21 Immo Vercoutere,c21aivavelgem@omniwebsites.be,+32 56 64 78 92,BUY_REGULAR,135000,3,2,1,0,1,,,,INSTALLED,GOOD,94,,,0,0,0,0,1,0,1,0,0
APARTMENT,APARTMENT,Flandres,Destelbergen,9070,Axel Lenaerts makelaars Gent,axellenaertsgent@omniwebsites.be,+32 9 245 24 24,BUY_REGULAR,349000,3,2,1,0,1,,,,INSTALLED,,88,39,,0,0,0,0,1,0,1,1,0
HOUSE,HOUSE,Wallonie,Seraing,4101,Groupe PENOIT,penoit_seraing@importfrommedia.be,+32 4 338 42 32,BUY_REGULAR,235000,2,3,1,1,1,,,,HYPER_EQUIPPED,AS_NEW,121,300,446,1,0,0,0,0,0,1,1,0
APARTMENT,GROUND_FLOOR,Wallonie,Pont-à-Celles,6230,Sotraba sa,ighc_seneffearquennes@importfrommedia.be,+32 67 87 85 01,BUY_REGULAR,285850,2,2,1,0,2,,,,INSTALLED,AS_NEW,99,,,1,0,0,0,0,0,1,0,0
HOUSE,VILLA,Flandres,Knokke-Heist,8300,Nest Seekers International,belgium@nestseekers.com,+32 3 535 22 19,BUY_REGULAR,3985000,3,4,3,0,4,,,4,HYPER_EQUIPPED,AS_NEW,420,,438,1,1,0,0,0,0,1,1,0
HOUSE,HOUSE,Wallonie,BAUDOUR (Saint-Ghislain),7331,HOME ACCESS IMMOBILIER,accessimmobilier_866@importfrommedia.be,+32 65 22 97 99,BUY_REGULAR,130000,2,2,1,0,1,,,,INSTALLED,GOOD,90,,70,1,0,0,0,0,0,0,0,0
APARTMENT,APARTMENT,Flandres,Anvers,2018,Bolt Immo,bolt@omniwebsites.be,+32 3 568 68 06,BUY_REGULAR,475000,2,2,1,0,1,,,,USA_HYPER_EQUIPPED,JUST_RENOVATED,101,,,1,0,1,0,1,0,1,1,0
APARTMENT,APARTMENT,Bruxelles,Etterbeek,1040,TRIOR Woluwe,triorwaterloo_965@importfrommedia.be,+32 2 430 37 37,BUY_REGULAR,289000,2,1,1,0,1,,,,SEMI_EQUIPPED,GOOD,79,,,1,0,0,0,0,0,0,0,0
APARTMENT,LOFT,Bruxelles,Uccle,1180,CD Properties,cdproper_bruxelles@importfrommedia.be,,BUY_REGULAR,560000,,2,2,2,2,,,1,USA_HYPER_EQUIPPED,JUST_RENOVATED,180,,,1,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,SINT-ELOOIS-VIJVE,8793,IMMO BEGUIN,beguinwaregem@omniwebsites.be,,BUY_REGULAR,199500,3,3,1,0,2,,2,,SEMI_EQUIPPED,TO_RENOVATE,160,,264,1,0,0,0,1,0,1,0,0
HOUSE,HOUSE,Wallonie,Lontzen,4710,Euro Immo SPRL,info@euroimmo.net,,BUY_REGULAR,385000,4,5,2,0,,,,,INSTALLED,,200,1,1046,1,0,1,0,0,0,1,1,0
APARTMENT,APARTMENT,Bruxelles,Uccle,1180,CG.PROPERTIES,storage7134_313@importfrommedia.be,,BUY_REGULAR,219000,2,1,1,1,1,,,,USA_SEMI_EQUIPPED,GOOD,55,,,1,0,0,0,0,0,0,0,0
HOUSE,HOUSE,Flandres,De Haan,8420,ERA Servimo,immoweb@erabelgium.be,+32 58 51 23 23,BUY_REGULAR,499000,4,3,1,0,,,1,,,,150,,408,0,0,0,0,0,0,0,0,0
APARTMENT,APARTMENT,Wallonie,Bastogne,6600,ERA Topimmo Bastogne – 3 agences,immoweb@erabelgium.be,+32 61 21 07 50,BUY_REGULAR,299000,2,3,1,0,,,,,,GOOD,101,,,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Léau,3440,Living Stone Tienen,pajota_tienen_282@importfrommedia.be,+32 16 76 72 70,BUY_REGULAR,339000,3,4,1,0,2,,,5,INSTALLED,GOOD,275,76,878,0,0,0,0,0,0,1,1,1
HOUSE,APARTMENT_BLOCK,Wallonie,Spa,4900,Nigel Immo,nigelimmo_oupeye_136@importfrommedia.be,+32 4 264 38 04,BUY_REGULAR,154000,3,2,2,2,2,,,,INSTALLED,GOOD,93,,50,0,0,1,0,0,0,0,0,0
APARTMENT,APARTMENT,Flandres,Deurne (Antwerpen),2100,ERA ONE,immoweb@erabelgium.be,+32 3 360 85 30,BUY_REGULAR,307000,2,2,1,0,,,,,,GOOD,92,,,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Bruxelles,Schaerbeek,1030,Expertissimmo,expertissimmo_bruxelles@importfrommedia.be,+32 2 736 67 92,BUY_REGULAR,580000,2,4,1,0,2,,2,,USA_HYPER_EQUIPPED,GOOD,204,51,130,1,0,1,0,0,0,1,1,0
APARTMENT,APARTMENT,Flandres,Knokke-Heist,8300,Christophe Colpaert Exclusive Properties,christophecolpaert_knokke@importfrommedia.be,+32 50 61 25 71,BUY_REGULAR,715000,2,1,1,0,1,,,,USA_HYPER_EQUIPPED,GOOD,60,,,0,0,0,0,0,0,1,0,0
APARTMENT,PENTHOUSE,Flandres,Harelbeke,8530,IMMO BEGUIN,beguinwaregem@omniwebsites.be,,BUY_REGULAR,795000,,3,1,0,2,,2,,INSTALLED,AS_NEW,175,,,1,0,0,0,1,0,0,0,0
HOUSE,HOUSE,Flandres,Oostakker,9041,Axel Lenaerts Makelaars Destelbergen,axellenaertsdestelbergen@omniwebsites.be,+32 9 219 08 77,BUY_REGULAR,549000,4,3,1,0,2,,1,2,INSTALLED,GOOD,159,,842,0,0,0,0,1,0,0,1,0
APARTMENT,APARTMENT,Bruxelles,Schaerbeek,1030,Century 21 Ever One,info@century21everone.be,+32 2 241 21 21,BUY_REGULAR,319000,,5,2,0,1,7,,,,GOOD,,,,1,0,0,0,0,0,0,0,0
HOUSE,TOWN_HOUSE,Wallonie,Saint-Nicolas,4420,BHS IMMO,storage7296_779@importfrommedia.be,+32 4 370 23 70,BUY_REGULAR,230000,2,4,1,4,2,,1,1,USA_INSTALLED,GOOD,150,,176,1,0,1,0,0,0,1,0,0
APARTMENT,APARTMENT,,Villajoyosa,03570,Immo Da Vinci,cryptxim_gent@importfrommedia.be,+32 9 273 55 55,BUY_REGULAR,529000,4,2,2,0,2,,,,USA_HYPER_EQUIPPED,AS_NEW,94,,,0,0,0,0,0,0,1,0,1
APARTMENT,PENTHOUSE,Wallonie,Wavre,1300,TRUST REAL ESTATE SPRL,trust@omniwebsites.be,+32 10 68 01 81,BUY_REGULAR,945000,4,3,2,0,2,,,,,,244,,,0,0,0,0,1,0,1,0,0
HOUSE,HOUSE,Flandres,Boom,2850,Dillen & Partner bvba,dillenenpartner@omniwebsites.be,+32 3 888 44 01,BUY_REGULAR,289000,2,3,1,0,,,1,,SEMI_EQUIPPED,TO_BE_DONE_UP,186,85,174,1,0,1,0,1,0,0,1,0
HOUSE,VILLA,Wallonie,Nalinnes,6120,Club Immobilier,club@club-Immobilier.be,+32 71 51 23 45,BUY_REGULAR,498000,4,4,1,1,3,,,4,INSTALLED,,200,1000,1286,1,0,0,0,0,0,1,1,1
HOUSE,HOUSE,Flandres,Vilvoorde Koningslo,1800,Expertissimmo,expertissimmo_bruxelles@importfrommedia.be,+32 2 736 67 92,BUY_REGULAR,469000,3,4,1,1,2,,1,3,HYPER_EQUIPPED,AS_NEW,162,171,343,0,0,1,0,0,0,1,1,0
APARTMENT,APARTMENT,Wallonie,Gembloux,5030,Aryes Properties s.p.r.l,aryesproperties2_wavre@importfrommedia.be ,+32 10 87 20 00,BUY_REGULAR,279000,,2,,0,,,1,,,AS_NEW,81,149,,1,0,0,0,0,0,1,1,0
APARTMENT,APARTMENT,Wallonie,Nivelles,1400,TRIOR Nivelles,triorwat_nivelles@importfrommedia.be,+32 67 49 04 88,BUY_REGULAR,195000,2,2,1,0,1,,1,,SEMI_EQUIPPED,TO_BE_DONE_UP,86,,,0,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Flandres,PUTTE,2580,Immo Vercammen,info@immovercammen.be,+32 15 75 54 44,BUY_REGULAR,319000,2,4,1,0,2,,2,2,INSTALLED,GOOD,189,,,0,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Bruxelles,Ixelles,1050,Victoire (Vente),victoire_2801@importfrommedia.be,+32 2 375 10 10,BUY_REGULAR,1495000,2,3,1,1,3,4,2,2,USA_HYPER_EQUIPPED,AS_NEW,174,,,1,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,Colfontaine,7340,CONNEXION IMMO,connexionimmo@omniwebsites.be,+32 65 98 17 77,BUY_REGULAR,139000,2,4,1,0,1,,,,SEMI_EQUIPPED,GOOD,170,50,0,1,0,0,0,1,0,1,1,0
APARTMENT,APARTMENT,Bruxelles,Bruxelles ville,1000,IMMO-TIME,immotime@omniwebsites.be,+32 16 41 41 00,BUY_REGULAR,245000,2,1,1,0,1,,,,USA_HYPER_EQUIPPED,,58,,,0,0,0,1,1,0,1,0,0
APARTMENT,TRIPLEX,Flandres,Anvers,2018,Immobib,immobib_antwerpen@importfrommedia.be,+32 3 230 59 39,BUY_REGULAR,895000,2,4,2,2,2,,1,1,INSTALLED,AS_NEW,370,115,,0,0,0,0,0,0,1,1,0
APARTMENT,DUPLEX,Flandres,Machelen,1831,So Estates Brussels,storage5509_738@importfrommedia.be,+32 2 512 20 22,BUY_REGULAR,299000,2,2,1,1,2,,,1,USA_HYPER_EQUIPPED,AS_NEW,94,,,1,0,0,0,0,0,0,0,0
HOUSE,HOUSE,Bruxelles,ETTERBEEK,1040,Hermanns Real Estate,info@ahre.be,+32 2 315 45 29,BUY_REGULAR,499000,,0,,0,,,,,NOT_INSTALLED,GOOD,236,,60,0,0,0,0,0,0,0,0,0
HOUSE,HOUSE,Flandres,Renaix,9600,IMMO BEGUIN,immobeguin@omniwebsites.be,,BUY_REGULAR,330000,,4,4,0,3,,,,INSTALLED,JUST_RENOVATED,180,,200,1,0,1,0,1,0,0,0,0
HOUSE,HOUSE,Flandres,Eke,9810,Landbergh,199809@secure.fortissimmo.net,+32 9 225 25 24,BUY_REGULAR,581250,,4,2,0,2,15,1,,INSTALLED,GOOD,222,,823,0,0,0,0,0,0,0,0,0
HOUSE,HOUSE,Wallonie,Virton Ethe,6760,Juliet Immo Belgique,storage6775_817@importfrommedia.be,,BUY_REGULAR,395000,4,3,1,1,1,,1,1,INSTALLED,GOOD,120,750,850,0,0,0,0,0,0,1,1,0
HOUSE,HOUSE,Flandres,BONHEIDEN,2820,Immo Vercammen,info@immovercammen.be,+32 15 75 54 44,BUY_REGULAR,245000,3,4,1,0,1,,,,SEMI_EQUIPPED,TO_BE_DONE_UP,116,,210,1,0,0,0,0,0,1,0,0
HOUSE,MIXED_USE_BUILDING,Wallonie,Montigny-le-Tilleul,6110,Kimmo,storage3_couillet@importfrommedia.be,+32 71 77 28 38,BUY_REGULAR,280000,2,2,2,2,3,,,,SEMI_EQUIPPED,TO_RENOVATE,253,,98,0,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Bruxelles,Ixelles,1050,Areagram Immobilier,rdv@areagram.be,+32 496 30 47 12,BUY_REGULAR,410000,3,3,1,0,1,,,,HYPER_EQUIPPED,GOOD,112,,,1,0,0,1,0,0,0,0,0
APARTMENT,APARTMENT,Bruxelles,Bruxelles ville,1000,Orientations,cedric@orientations-brussels.be,,BUY_REGULAR,595000,,1,1,0,1,,,,HYPER_EQUIPPED,AS_NEW,98,,,1,1,1,0,0,0,1,0,0
APARTMENT,APARTMENT,Flandres,Bredene,8450,Groep Caenen Oostende,19992799655@secure.fortissimmo.net,+32 59 40 40 30,BUY_REGULAR,145000,,0,1,0,1,9,,,,,,,,0,0,0,0,0,0,0,0,0
APARTMENT,LOFT,Flandres,Kortrijk,8500,ERA Becue,immoweb@erabelgium.be,+32 56 75 57 47,BUY_REGULAR,549000,4,3,1,0,,,,,,,196,,,0,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Flandres,Hoboken,2660,Chase,chasevastgoed@omniwebsites.be,+32 3 740 03 90,BUY_REGULAR,215000,2,2,1,0,1,,1,,INSTALLED,GOOD,82,,,0,0,0,0,1,0,1,0,0
HOUSE,BUNGALOW,Flandres,Adegem,9991,Solvas Zomergem,willemsnv@contactme.skarabee.com,+32 9 376 08 52,BUY_REGULAR,265000,4,2,1,0,1,1,1,2,,TO_RENOVATE,120,350,779,0,0,0,0,0,0,0,1,0
HOUSE,HOUSE,Wallonie,Durbuy,6940,Easyhome,storage7460_368@importfrommedia.be,+32 84 77 00 43,BUY_REGULAR,280000,3,3,3,3,4,,,1,HYPER_EQUIPPED,AS_NEW,180,30,130,0,0,0,0,0,0,1,1,0
APARTMENT,GROUND_FLOOR,Wallonie,Dinant,5500,We Invest Ciney Haute-Meuse,storage4563_ciney_53@importfrommedia.be,+32 83 86 02 10,BUY_REGULAR,95000,2,1,1,0,1,,,,INSTALLED,GOOD,53,,,0,0,0,0,0,0,0,0,0
APARTMENT,APARTMENT,Bruxelles,Evere,1140,Expertissimmo,expertissimmo_bruxelles@importfrommedia.be,+32 2 736 67 92,BUY_REGULAR,315000,3,2,1,1,1,,,,USA_HYPER_EQUIPPED,AS_NEW,100,,,1,0,1,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Knokke-Heist,8300,Immo BIS NV,immobis@contactme.skarabee.com,+32 50 63 20 41,BUY_REGULAR,1395000,2,5,2,0,3,1,2,3,,GOOD,208,,183,0,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Flandres,Heist-aan-Zee,8301,Dream Estate By Colpin,2007403525002379000000003@secure.fortissimmo.net,+32 50 51 70 51,BUY_REGULAR,635000,2,2,2,2,2,,,,,AS_NEW,96,,,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Anzegem,8570,Immo Van Parijs,immovanparijs-z7jqoksk@omniwebsites.be,+32 56 29 30 30,BUY_REGULAR,495000,4,3,1,0,1,,,,,TO_RESTORE,107,,5555,0,0,0,0,1,0,0,1,0
HOUSE,HOUSE,Flandres,HEUSDEN,9070,CENTURY 21 Woonkantoor,info@century21woonkantoor.be,+32 9 242 05 60,BUY_REGULAR,279000,3,3,1,0,1,,1,,SEMI_EQUIPPED,TO_BE_DONE_UP,140,200,297,1,0,0,0,1,0,1,1,0
APARTMENT,PENTHOUSE,Flandres,Knokke,8300,Agence Schmitz,philippe@agenceschmitz.be,+32 50 62 11 20,BUY_REGULAR,995000,,2,2,0,,3,,,HYPER_EQUIPPED,JUST_RENOVATED,70,,,0,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Flandres,Lier,2500,Heylen Vastgoed Lier,heylenvastgoed@omniwebsites.be,+32 3 361 00 03,BUY_REGULAR,224000,2,2,1,0,1,,1,,INSTALLED,GOOD,101,,,0,0,0,0,1,0,1,0,0
HOUSE,HOUSE,Flandres,Meise,1860,We Invest Meise,storage4563_538@importfrommedia.be,+32 2 262 45 78,BUY_REGULAR,890000,4,4,2,1,5,,1,2,HYPER_EQUIPPED,TO_BE_DONE_UP,230,1973,2103,1,0,1,0,0,0,1,1,0
HOUSE,HOUSE,Bruxelles,Schaerbeek,1030,Expertissimmo,expertissimmo_bruxelles@importfrommedia.be,+32 2 736 67 92,BUY_REGULAR,800000,2,6,2,1,3,,1,4,NOT_INSTALLED,TO_BE_DONE_UP,326,70,210,1,0,1,0,0,0,1,1,0
HOUSE,HOUSE,Flandres,Herzele,9550,Aeygems Vastgoed,storage6027_29@importfrommedia.be,,BUY_REGULAR,260000,3,3,1,0,2,,1,2,SEMI_EQUIPPED,,180,30,273,1,0,1,0,0,0,1,1,0
APARTMENT,FLAT_STUDIO,Flandres,Anvers,2000,Las Immobilien,lasimmo@omniwebsites.be,+32 3 440 39 39,BUY_REGULAR,185000,2,1,1,0,1,,,,INSTALLED,GOOD,45,,,1,0,0,1,1,0,0,0,0
APARTMENT,APARTMENT,Flandres,Ninove,9400,Delestré Immobiliën,info@immodelestre.be,+32 54 33 62 52,BUY_REGULAR,355000,,2,1,0,1,1,,1,INSTALLED,GOOD,100,,,0,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Bruxelles,Schaerbeek,1030,,,+3222162048,BUY_REGULAR,499000,2,2,1,0,2,,,,USA_INSTALLED,AS_NEW,127,,,1,1,1,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Deinze Astene,9800,Immo Da Vinci,cryptxim_gent@importfrommedia.be,+32 9 273 55 55,BUY_REGULAR,415000,3,3,1,1,2,,1,2,USA_HYPER_EQUIPPED,AS_NEW,167,114,235,0,0,0,0,0,0,1,1,0
HOUSE,HOUSE,Flandres,Gavere,9890,Immo Da Vinci,cryptxim_gent@importfrommedia.be,+32 9 273 55 55,BUY_REGULAR,365000,2,3,2,0,2,,,,HYPER_EQUIPPED,AS_NEW,174,15,198,0,0,0,0,0,0,1,1,0
HOUSE,HOUSE,Flandres,Sint-Truiden,3800,JR consulting,info@jrconsulting.be,,BUY_REGULAR,269000,2,6,1,0,,,,,,AS_NEW,202,,105,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Torhout,8820,CENTURY 21 Batimmo,c21-batimmo@omniwebsites.be,+32 50 22 20 20,BUY_REGULAR,975000,4,4,2,0,,,,,,,,,4234,0,0,0,0,1,0,1,0,0
APARTMENT,APARTMENT,Bruxelles,Evere,1140,Hestia Immobilier,hestiaim_ganshoren@importfrommedia.be,,BUY_REGULAR,215000,2,2,1,0,1,,,,INSTALLED,AS_NEW,70,,,1,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,Nivelles,1400,Estate Immo,info@estate-immo.be,,BUY_REGULAR,395000,2,4,1,1,2,,2,1,,AS_NEW,145,,300,0,0,1,0,1,0,1,0,0
APARTMENT,APARTMENT,Flandres,Wemmel,1780,Le Parcours du Propriétaire,ppr@omniwebsites.be ,+32 10 42 02 22,BUY_REGULAR,240000,2,2,1,0,1,,,,,GOOD,87,,,1,0,0,0,1,0,1,0,0
HOUSE,HOUSE,Flandres,Gent Mariakerke,9030,Immo Da Vinci,cryptxim_gent@importfrommedia.be,+32 9 273 55 55,BUY_REGULAR,439750,3,5,2,0,3,,,16,HYPER_EQUIPPED,,172,39,149,0,0,1,0,0,0,1,1,0
APARTMENT,APARTMENT,Flandres,Anvers,2000,Skyline Renting Services,skyliner_auderghem@importfrommedia.be,+32 2 679 00 07,BUY_REGULAR,495000,2,2,1,1,1,,100,1,USA_HYPER_EQUIPPED,AS_NEW,85,,,0,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Bruxelles,Auderghem,1160,CENTURY 21 Capitale,capitalecenter@importfrommedia.be,+32 2 611 59 55,BUY_REGULAR,395000,3,3,1,1,1,,1,,HYPER_EQUIPPED,AS_NEW,115,,,1,0,0,0,0,0,1,0,0
HOUSE,MIXED_USE_BUILDING,Wallonie,Liege,4000,Honesty Liege - 7 bureaux proches de chez vous,honesty_liege_509@importfrommedia.be,+32 4 290 54 95,BUY_REGULAR,275000,2,3,3,3,2,,,,INSTALLED,GOOD,136,,112,1,0,1,0,0,0,0,0,0
HOUSE,HOUSE,Wallonie,Vaux-sur-Sûre,6640,We Invest Marche,storage4563_158@importfrommedia.be,+32 84 37 77 39,BUY_REGULAR,499000,4,6,1,3,4,,,4,INSTALLED,GOOD,320,927,1069,1,0,0,1,0,0,1,1,1
HOUSE,MIXED_USE_BUILDING,Wallonie,Huy,4500,Easyhome,storage7460_368@importfrommedia.be,+32 84 77 00 43,BUY_REGULAR,169000,2,2,1,0,2,,,,,GOOD,88,,41,1,0,1,0,0,0,1,0,0
HOUSE,APARTMENT_BLOCK,Flandres,SINT-PAUWELS,9170,Axel Lenaerts makelaars Waasland,axellenaers-waasland@omniwebsites.be,+32 3 256 29 55,BUY_REGULAR,200000,,0,,0,,,,,NOT_INSTALLED,,,,0,0,0,0,0,1,0,0,0,0
HOUSE,EXCEPTIONAL_PROPERTY,Bruxelles,Bruxelles,1000,You Real Estate,storage4663_uccle_55@importfrommedia.be,+32 2 460 83 86,BUY_REGULAR,850000,2,3,2,2,2,,1,,USA_HYPER_EQUIPPED,GOOD,370,40,0,1,0,0,0,0,0,1,1,0
HOUSE,HOUSE,Flandres,Brugge,8000,Bricx,info@bricx.be,+32 50 81 67 67,BUY_REGULAR,350000,2,3,2,0,2,10,,,,GOOD,158,,164,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,Trooz Nessonvaux,4870,Groupe Cadimmo Trooz-Liège-Sprimont,cadimmo_trooz@importfrommedia.be,+32 4 275 55 51,BUY_REGULAR,319000,3,5,1,0,2,,1,,INSTALLED,GOOD,230,75,295,1,0,1,0,0,0,1,1,0
HOUSE,HOUSE,Bruxelles,Woluwe-Saint-Pierre,1150,TRIOR Woluwe,triorwaterloo_965@importfrommedia.be,+32 2 430 37 37,BUY_REGULAR,550000,2,3,1,0,2,,1,1,SEMI_EQUIPPED,TO_BE_DONE_UP,141,194,194,1,0,0,0,0,0,1,1,0
HOUSE,HOUSE,Flandres,Middelkerke Westende,8434,Immo Noella,immonoel_westende@importfrommedia.be,,BUY_REGULAR,350000,2,2,1,0,2,,1,1,HYPER_EQUIPPED,GOOD,139,,0,0,0,0,1,0,0,1,0,0
HOUSE,VILLA,Wallonie,Waterloo,1410,Engel & Völkers Waterloo,waterloo@engelvoelkers.com,+32 2 403 28 98,BUY_REGULAR,720000,4,3,2,0,,,1,4,HYPER_EQUIPPED,AS_NEW,180,500,1181,1,0,1,0,1,0,1,1,0
